# E (eV)  dos(E)    pdos(E)
  10.773  0.433E+02  0.145E+02
  10.783  0.423E+02  0.140E+02
  10.793  0.414E+02  0.136E+02
  10.803  0.407E+02  0.132E+02
  10.813  0.402E+02  0.128E+02
  10.823  0.402E+02  0.125E+02
  10.833  0.406E+02  0.123E+02
  10.843  0.413E+02  0.122E+02
  10.853  0.424E+02  0.122E+02
  10.863  0.436E+02  0.122E+02
  10.873  0.449E+02  0.122E+02
  10.883  0.460E+02  0.122E+02
  10.893  0.470E+02  0.122E+02
  10.903  0.475E+02  0.121E+02
  10.913  0.478E+02  0.120E+02
  10.923  0.477E+02  0.118E+02
  10.933  0.474E+02  0.116E+02
  10.943  0.469E+02  0.114E+02
  10.953  0.462E+02  0.112E+02
  10.963  0.457E+02  0.111E+02
  10.973  0.452E+02  0.110E+02
  10.983  0.448E+02  0.109E+02
  10.993  0.447E+02  0.109E+02
  11.003  0.448E+02  0.110E+02
  11.013  0.450E+02  0.111E+02
  11.023  0.454E+02  0.112E+02
  11.033  0.460E+02  0.113E+02
  11.043  0.466E+02  0.115E+02
  11.053  0.473E+02  0.116E+02
  11.063  0.479E+02  0.118E+02
  11.073  0.486E+02  0.120E+02
  11.083  0.493E+02  0.122E+02
  11.093  0.499E+02  0.124E+02
  11.103  0.505E+02  0.126E+02
  11.113  0.511E+02  0.128E+02
  11.123  0.516E+02  0.130E+02
  11.133  0.521E+02  0.131E+02
  11.143  0.525E+02  0.133E+02
  11.153  0.529E+02  0.133E+02
  11.163  0.531E+02  0.133E+02
  11.173  0.531E+02  0.132E+02
  11.183  0.530E+02  0.131E+02
  11.193  0.527E+02  0.129E+02
  11.203  0.522E+02  0.126E+02
  11.213  0.515E+02  0.123E+02
  11.223  0.507E+02  0.120E+02
  11.233  0.498E+02  0.117E+02
  11.243  0.488E+02  0.115E+02
  11.253  0.479E+02  0.112E+02
  11.263  0.470E+02  0.110E+02
  11.273  0.463E+02  0.108E+02
  11.283  0.457E+02  0.106E+02
  11.293  0.453E+02  0.106E+02
  11.303  0.452E+02  0.105E+02
  11.313  0.452E+02  0.106E+02
  11.323  0.456E+02  0.108E+02
  11.333  0.461E+02  0.110E+02
  11.343  0.468E+02  0.114E+02
  11.353  0.478E+02  0.118E+02
  11.363  0.489E+02  0.123E+02
  11.373  0.501E+02  0.129E+02
  11.383  0.513E+02  0.135E+02
  11.393  0.526E+02  0.142E+02
  11.403  0.539E+02  0.148E+02
  11.413  0.550E+02  0.154E+02
  11.423  0.560E+02  0.159E+02
  11.433  0.568E+02  0.163E+02
  11.443  0.572E+02  0.165E+02
  11.453  0.574E+02  0.166E+02
  11.463  0.572E+02  0.165E+02
  11.473  0.568E+02  0.164E+02
  11.483  0.561E+02  0.161E+02
  11.493  0.552E+02  0.158E+02
  11.503  0.541E+02  0.155E+02
  11.513  0.530E+02  0.152E+02
  11.523  0.518E+02  0.149E+02
  11.533  0.506E+02  0.146E+02
  11.543  0.493E+02  0.144E+02
  11.553  0.480E+02  0.141E+02
  11.563  0.468E+02  0.138E+02
  11.573  0.455E+02  0.135E+02
  11.583  0.443E+02  0.132E+02
  11.593  0.430E+02  0.128E+02
  11.603  0.417E+02  0.124E+02
  11.613  0.404E+02  0.120E+02
  11.623  0.391E+02  0.114E+02
  11.633  0.377E+02  0.109E+02
  11.643  0.363E+02  0.104E+02
  11.653  0.349E+02  0.978E+01
  11.663  0.334E+02  0.920E+01
  11.673  0.320E+02  0.863E+01
  11.683  0.305E+02  0.807E+01
  11.693  0.291E+02  0.754E+01
  11.703  0.278E+02  0.705E+01
  11.713  0.265E+02  0.661E+01
  11.723  0.254E+02  0.622E+01
  11.733  0.245E+02  0.589E+01
  11.743  0.237E+02  0.562E+01
  11.753  0.231E+02  0.541E+01
  11.763  0.227E+02  0.526E+01
  11.773  0.226E+02  0.516E+01
  11.783  0.226E+02  0.512E+01
  11.793  0.229E+02  0.513E+01
  11.803  0.233E+02  0.517E+01
  11.813  0.239E+02  0.525E+01
  11.823  0.247E+02  0.536E+01
  11.833  0.256E+02  0.548E+01
  11.843  0.266E+02  0.562E+01
  11.853  0.276E+02  0.576E+01
  11.863  0.287E+02  0.589E+01
  11.873  0.297E+02  0.602E+01
  11.883  0.307E+02  0.613E+01
  11.893  0.316E+02  0.622E+01
  11.903  0.324E+02  0.630E+01
  11.913  0.332E+02  0.637E+01
  11.923  0.339E+02  0.642E+01
  11.933  0.345E+02  0.648E+01
  11.943  0.352E+02  0.654E+01
  11.953  0.359E+02  0.662E+01
  11.963  0.366E+02  0.671E+01
  11.973  0.374E+02  0.682E+01
  11.983  0.383E+02  0.695E+01
  11.993  0.393E+02  0.710E+01
  12.003  0.404E+02  0.726E+01
  12.013  0.414E+02  0.743E+01
  12.023  0.425E+02  0.759E+01
  12.033  0.436E+02  0.776E+01
  12.043  0.447E+02  0.791E+01
  12.053  0.458E+02  0.806E+01
  12.063  0.468E+02  0.819E+01
  12.073  0.478E+02  0.831E+01
  12.083  0.488E+02  0.841E+01
  12.093  0.498E+02  0.850E+01
  12.103  0.508E+02  0.857E+01
  12.113  0.517E+02  0.864E+01
  12.123  0.526E+02  0.870E+01
  12.133  0.534E+02  0.876E+01
  12.143  0.542E+02  0.882E+01
  12.153  0.549E+02  0.888E+01
  12.163  0.555E+02  0.893E+01
  12.173  0.560E+02  0.898E+01
  12.183  0.563E+02  0.902E+01
  12.193  0.567E+02  0.906E+01
  12.203  0.569E+02  0.908E+01
  12.213  0.571E+02  0.910E+01
  12.223  0.573E+02  0.910E+01
  12.233  0.575E+02  0.909E+01
  12.243  0.577E+02  0.907E+01
  12.253  0.578E+02  0.902E+01
  12.263  0.578E+02  0.896E+01
  12.273  0.576E+02  0.886E+01
  12.283  0.573E+02  0.872E+01
  12.293  0.566E+02  0.854E+01
  12.303  0.557E+02  0.831E+01
  12.313  0.544E+02  0.803E+01
  12.323  0.529E+02  0.771E+01
  12.333  0.511E+02  0.737E+01
  12.343  0.492E+02  0.700E+01
  12.353  0.472E+02  0.663E+01
  12.363  0.452E+02  0.626E+01
  12.373  0.433E+02  0.592E+01
  12.383  0.415E+02  0.561E+01
  12.393  0.399E+02  0.533E+01
  12.403  0.384E+02  0.509E+01
  12.413  0.372E+02  0.489E+01
  12.423  0.362E+02  0.473E+01
  12.433  0.353E+02  0.461E+01
  12.443  0.347E+02  0.452E+01
  12.453  0.342E+02  0.448E+01
  12.463  0.340E+02  0.446E+01
  12.473  0.340E+02  0.448E+01
  12.483  0.342E+02  0.454E+01
  12.493  0.348E+02  0.463E+01
  12.503  0.356E+02  0.475E+01
  12.513  0.368E+02  0.491E+01
  12.523  0.382E+02  0.509E+01
  12.533  0.399E+02  0.528E+01
  12.543  0.418E+02  0.548E+01
  12.553  0.437E+02  0.568E+01
  12.563  0.457E+02  0.585E+01
  12.573  0.476E+02  0.600E+01
  12.583  0.493E+02  0.612E+01
  12.593  0.507E+02  0.621E+01
  12.603  0.520E+02  0.625E+01
  12.613  0.529E+02  0.627E+01
  12.623  0.535E+02  0.625E+01
  12.633  0.539E+02  0.622E+01
  12.643  0.541E+02  0.618E+01
  12.653  0.540E+02  0.613E+01
  12.663  0.537E+02  0.608E+01
  12.673  0.531E+02  0.603E+01
  12.683  0.524E+02  0.598E+01
  12.693  0.516E+02  0.592E+01
  12.703  0.506E+02  0.586E+01
  12.713  0.496E+02  0.579E+01
  12.723  0.485E+02  0.571E+01
  12.733  0.474E+02  0.561E+01
  12.743  0.464E+02  0.549E+01
  12.753  0.454E+02  0.537E+01
  12.763  0.443E+02  0.524E+01
  12.773  0.433E+02  0.511E+01
  12.783  0.423E+02  0.498E+01
  12.793  0.411E+02  0.485E+01
  12.803  0.399E+02  0.473E+01
  12.813  0.386E+02  0.460E+01
  12.823  0.372E+02  0.448E+01
  12.833  0.358E+02  0.435E+01
  12.843  0.344E+02  0.422E+01
  12.853  0.329E+02  0.410E+01
  12.863  0.316E+02  0.397E+01
  12.873  0.304E+02  0.385E+01
  12.883  0.293E+02  0.373E+01
  12.893  0.285E+02  0.363E+01
  12.903  0.279E+02  0.355E+01
  12.913  0.276E+02  0.349E+01
  12.923  0.276E+02  0.346E+01
  12.933  0.278E+02  0.346E+01
  12.943  0.282E+02  0.348E+01
  12.953  0.289E+02  0.353E+01
  12.963  0.298E+02  0.361E+01
  12.973  0.308E+02  0.372E+01
  12.983  0.320E+02  0.385E+01
  12.993  0.334E+02  0.402E+01
  13.003  0.350E+02  0.421E+01
  13.013  0.367E+02  0.442E+01
  13.023  0.385E+02  0.466E+01
  13.033  0.403E+02  0.491E+01
  13.043  0.421E+02  0.515E+01
  13.053  0.436E+02  0.537E+01
  13.063  0.448E+02  0.556E+01
  13.073  0.456E+02  0.568E+01
  13.083  0.459E+02  0.574E+01
  13.093  0.456E+02  0.573E+01
  13.103  0.449E+02  0.564E+01
  13.113  0.437E+02  0.550E+01
  13.123  0.423E+02  0.530E+01
  13.133  0.408E+02  0.508E+01
  13.143  0.392E+02  0.485E+01
  13.153  0.379E+02  0.463E+01
  13.163  0.368E+02  0.444E+01
  13.173  0.359E+02  0.428E+01
  13.183  0.353E+02  0.415E+01
  13.193  0.349E+02  0.405E+01
  13.203  0.347E+02  0.399E+01
  13.213  0.345E+02  0.395E+01
  13.223  0.345E+02  0.393E+01
  13.233  0.345E+02  0.393E+01
  13.243  0.345E+02  0.394E+01
  13.253  0.345E+02  0.397E+01
  13.263  0.346E+02  0.402E+01
  13.273  0.348E+02  0.410E+01
  13.283  0.351E+02  0.420E+01
  13.293  0.357E+02  0.434E+01
  13.303  0.364E+02  0.451E+01
  13.313  0.375E+02  0.471E+01
  13.323  0.387E+02  0.493E+01
  13.333  0.402E+02  0.517E+01
  13.343  0.417E+02  0.541E+01
  13.353  0.433E+02  0.562E+01
  13.363  0.447E+02  0.580E+01
  13.373  0.460E+02  0.594E+01
  13.383  0.470E+02  0.602E+01
  13.393  0.477E+02  0.605E+01
  13.403  0.481E+02  0.604E+01
  13.413  0.482E+02  0.598E+01
  13.423  0.482E+02  0.589E+01
  13.433  0.479E+02  0.577E+01
  13.443  0.475E+02  0.565E+01
  13.453  0.470E+02  0.551E+01
  13.463  0.465E+02  0.536E+01
  13.473  0.457E+02  0.520E+01
  13.483  0.448E+02  0.503E+01
  13.493  0.437E+02  0.485E+01
  13.503  0.425E+02  0.465E+01
  13.513  0.410E+02  0.444E+01
  13.523  0.395E+02  0.422E+01
  13.533  0.378E+02  0.401E+01
  13.543  0.363E+02  0.381E+01
  13.553  0.348E+02  0.363E+01
  13.563  0.335E+02  0.347E+01
  13.573  0.325E+02  0.335E+01
  13.583  0.317E+02  0.325E+01
  13.593  0.312E+02  0.320E+01
  13.603  0.309E+02  0.317E+01
  13.613  0.309E+02  0.318E+01
  13.623  0.311E+02  0.322E+01
  13.633  0.316E+02  0.329E+01
  13.643  0.323E+02  0.338E+01
  13.653  0.331E+02  0.350E+01
  13.663  0.341E+02  0.362E+01
  13.673  0.351E+02  0.375E+01
  13.683  0.362E+02  0.386E+01
  13.693  0.372E+02  0.396E+01
  13.703  0.381E+02  0.403E+01
  13.713  0.389E+02  0.407E+01
  13.723  0.394E+02  0.407E+01
  13.733  0.398E+02  0.404E+01
  13.743  0.399E+02  0.398E+01
  13.753  0.399E+02  0.390E+01
  13.763  0.397E+02  0.380E+01
  13.773  0.395E+02  0.370E+01
  13.783  0.392E+02  0.361E+01
  13.793  0.388E+02  0.352E+01
  13.803  0.386E+02  0.344E+01
  13.813  0.384E+02  0.337E+01
  13.823  0.383E+02  0.331E+01
  13.833  0.382E+02  0.325E+01
  13.843  0.383E+02  0.320E+01
  13.853  0.383E+02  0.316E+01
  13.863  0.384E+02  0.311E+01
  13.873  0.386E+02  0.307E+01
  13.883  0.388E+02  0.304E+01
  13.893  0.390E+02  0.302E+01
  13.903  0.393E+02  0.302E+01
  13.913  0.397E+02  0.302E+01
  13.923  0.401E+02  0.305E+01
  13.933  0.406E+02  0.308E+01
  13.943  0.412E+02  0.313E+01
  13.953  0.418E+02  0.319E+01
  13.963  0.425E+02  0.326E+01
  13.973  0.433E+02  0.333E+01
  13.983  0.440E+02  0.340E+01
  13.993  0.448E+02  0.348E+01
  14.003  0.456E+02  0.355E+01
  14.013  0.464E+02  0.362E+01
  14.023  0.472E+02  0.368E+01
  14.033  0.480E+02  0.374E+01
  14.043  0.488E+02  0.379E+01
  14.053  0.495E+02  0.383E+01
  14.063  0.502E+02  0.387E+01
  14.073  0.508E+02  0.391E+01
  14.083  0.513E+02  0.394E+01
  14.093  0.518E+02  0.397E+01
  14.103  0.521E+02  0.399E+01
  14.113  0.522E+02  0.401E+01
  14.123  0.521E+02  0.401E+01
  14.133  0.518E+02  0.401E+01
  14.143  0.512E+02  0.399E+01
  14.153  0.505E+02  0.397E+01
  14.163  0.496E+02  0.393E+01
  14.173  0.486E+02  0.387E+01
  14.183  0.475E+02  0.380E+01
  14.193  0.464E+02  0.372E+01
  14.203  0.453E+02  0.363E+01
  14.213  0.443E+02  0.353E+01
  14.223  0.434E+02  0.344E+01
  14.233  0.427E+02  0.335E+01
  14.243  0.421E+02  0.327E+01
  14.253  0.419E+02  0.321E+01
  14.263  0.418E+02  0.317E+01
  14.273  0.420E+02  0.315E+01
  14.283  0.423E+02  0.314E+01
  14.293  0.427E+02  0.315E+01
  14.303  0.431E+02  0.317E+01
  14.313  0.434E+02  0.319E+01
  14.323  0.437E+02  0.321E+01
  14.333  0.439E+02  0.323E+01
  14.343  0.440E+02  0.325E+01
  14.353  0.439E+02  0.328E+01
  14.363  0.439E+02  0.331E+01
  14.373  0.438E+02  0.335E+01
  14.383  0.437E+02  0.339E+01
  14.393  0.437E+02  0.345E+01
  14.403  0.437E+02  0.350E+01
  14.413  0.437E+02  0.356E+01
  14.423  0.437E+02  0.360E+01
  14.433  0.436E+02  0.362E+01
  14.443  0.433E+02  0.362E+01
  14.453  0.428E+02  0.359E+01
  14.463  0.422E+02  0.354E+01
  14.473  0.414E+02  0.347E+01
  14.483  0.406E+02  0.338E+01
  14.493  0.396E+02  0.330E+01
  14.503  0.387E+02  0.323E+01
  14.513  0.380E+02  0.318E+01
  14.523  0.374E+02  0.316E+01
  14.533  0.371E+02  0.317E+01
  14.543  0.371E+02  0.321E+01
  14.553  0.374E+02  0.328E+01
  14.563  0.379E+02  0.337E+01
  14.573  0.388E+02  0.346E+01
  14.583  0.398E+02  0.356E+01
  14.593  0.410E+02  0.365E+01
  14.603  0.423E+02  0.373E+01
  14.613  0.436E+02  0.379E+01
  14.623  0.450E+02  0.383E+01
  14.633  0.463E+02  0.386E+01
  14.643  0.477E+02  0.389E+01
  14.653  0.489E+02  0.393E+01
  14.663  0.501E+02  0.397E+01
  14.673  0.511E+02  0.402E+01
  14.683  0.520E+02  0.408E+01
  14.693  0.527E+02  0.416E+01
  14.703  0.531E+02  0.423E+01
  14.713  0.533E+02  0.431E+01
  14.723  0.534E+02  0.438E+01
  14.733  0.533E+02  0.445E+01
  14.743  0.531E+02  0.450E+01
  14.753  0.530E+02  0.455E+01
  14.763  0.528E+02  0.458E+01
  14.773  0.528E+02  0.461E+01
  14.783  0.528E+02  0.463E+01
  14.793  0.529E+02  0.464E+01
  14.803  0.530E+02  0.465E+01
  14.813  0.533E+02  0.466E+01
  14.823  0.536E+02  0.468E+01
  14.833  0.539E+02  0.469E+01
  14.843  0.543E+02  0.470E+01
  14.853  0.546E+02  0.471E+01
  14.863  0.549E+02  0.472E+01
  14.873  0.551E+02  0.471E+01
  14.883  0.552E+02  0.469E+01
  14.893  0.552E+02  0.466E+01
  14.903  0.551E+02  0.461E+01
  14.913  0.548E+02  0.456E+01
  14.923  0.544E+02  0.448E+01
  14.933  0.539E+02  0.440E+01
  14.943  0.533E+02  0.431E+01
  14.953  0.525E+02  0.421E+01
  14.963  0.517E+02  0.411E+01
  14.973  0.508E+02  0.400E+01
  14.983  0.499E+02  0.390E+01
  14.993  0.490E+02  0.380E+01
  15.003  0.481E+02  0.370E+01
  15.013  0.473E+02  0.360E+01
  15.023  0.466E+02  0.352E+01
  15.033  0.460E+02  0.344E+01
  15.043  0.454E+02  0.337E+01
  15.053  0.450E+02  0.332E+01
  15.063  0.448E+02  0.329E+01
  15.073  0.447E+02  0.327E+01
  15.083  0.449E+02  0.328E+01
  15.093  0.452E+02  0.331E+01
  15.103  0.458E+02  0.336E+01
  15.113  0.465E+02  0.343E+01
  15.123  0.473E+02  0.350E+01
  15.133  0.481E+02  0.358E+01
  15.143  0.489E+02  0.366E+01
  15.153  0.495E+02  0.373E+01
  15.163  0.501E+02  0.378E+01
  15.173  0.504E+02  0.381E+01
  15.183  0.507E+02  0.383E+01
  15.193  0.508E+02  0.384E+01
  15.203  0.508E+02  0.384E+01
  15.213  0.509E+02  0.383E+01
  15.223  0.509E+02  0.383E+01
  15.233  0.508E+02  0.382E+01
  15.243  0.507E+02  0.380E+01
  15.253  0.505E+02  0.379E+01
  15.263  0.502E+02  0.376E+01
  15.273  0.497E+02  0.372E+01
  15.283  0.490E+02  0.366E+01
  15.293  0.483E+02  0.360E+01
  15.303  0.475E+02  0.352E+01
  15.313  0.466E+02  0.345E+01
  15.323  0.459E+02  0.337E+01
  15.333  0.453E+02  0.331E+01
  15.343  0.449E+02  0.327E+01
  15.353  0.447E+02  0.324E+01
  15.363  0.447E+02  0.323E+01
  15.373  0.450E+02  0.323E+01
  15.383  0.455E+02  0.325E+01
  15.393  0.461E+02  0.329E+01
  15.403  0.469E+02  0.332E+01
  15.413  0.478E+02  0.336E+01
  15.423  0.488E+02  0.340E+01
  15.433  0.499E+02  0.343E+01
  15.443  0.509E+02  0.346E+01
  15.453  0.518E+02  0.348E+01
  15.463  0.526E+02  0.349E+01
  15.473  0.532E+02  0.350E+01
  15.483  0.536E+02  0.349E+01
  15.493  0.537E+02  0.347E+01
  15.503  0.535E+02  0.344E+01
  15.513  0.530E+02  0.341E+01
  15.523  0.524E+02  0.338E+01
  15.533  0.516E+02  0.334E+01
  15.543  0.508E+02  0.331E+01
  15.553  0.499E+02  0.329E+01
  15.563  0.492E+02  0.326E+01
  15.573  0.484E+02  0.325E+01
  15.583  0.478E+02  0.323E+01
  15.593  0.472E+02  0.321E+01
  15.603  0.466E+02  0.319E+01
  15.613  0.461E+02  0.317E+01
  15.623  0.457E+02  0.315E+01
  15.633  0.454E+02  0.314E+01
  15.643  0.452E+02  0.315E+01
  15.653  0.451E+02  0.317E+01
  15.663  0.453E+02  0.321E+01
  15.673  0.457E+02  0.326E+01
  15.683  0.462E+02  0.333E+01
  15.693  0.469E+02  0.341E+01
  15.703  0.477E+02  0.349E+01
  15.713  0.485E+02  0.356E+01
  15.723  0.493E+02  0.363E+01
  15.733  0.499E+02  0.369E+01
  15.743  0.505E+02  0.374E+01
  15.753  0.508E+02  0.377E+01
  15.763  0.510E+02  0.380E+01
  15.773  0.511E+02  0.381E+01
  15.783  0.510E+02  0.382E+01
  15.793  0.509E+02  0.383E+01
  15.803  0.508E+02  0.384E+01
  15.813  0.507E+02  0.385E+01
  15.823  0.507E+02  0.387E+01
  15.833  0.508E+02  0.390E+01
  15.843  0.510E+02  0.394E+01
  15.853  0.514E+02  0.399E+01
  15.863  0.519E+02  0.405E+01
  15.873  0.525E+02  0.411E+01
  15.883  0.532E+02  0.417E+01
  15.893  0.540E+02  0.422E+01
  15.903  0.547E+02  0.426E+01
  15.913  0.554E+02  0.428E+01
  15.923  0.560E+02  0.428E+01
  15.933  0.566E+02  0.427E+01
  15.943  0.571E+02  0.424E+01
  15.953  0.575E+02  0.420E+01
  15.963  0.580E+02  0.416E+01
  15.973  0.584E+02  0.412E+01
  15.983  0.589E+02  0.408E+01
  15.993  0.593E+02  0.405E+01
  16.003  0.598E+02  0.404E+01
  16.013  0.604E+02  0.404E+01
  16.023  0.610E+02  0.406E+01
  16.033  0.617E+02  0.411E+01
  16.043  0.625E+02  0.417E+01
  16.053  0.634E+02  0.425E+01
  16.063  0.644E+02  0.435E+01
  16.073  0.654E+02  0.445E+01
  16.083  0.663E+02  0.454E+01
  16.093  0.671E+02  0.463E+01
  16.103  0.677E+02  0.469E+01
  16.113  0.681E+02  0.472E+01
  16.123  0.682E+02  0.473E+01
  16.133  0.681E+02  0.471E+01
  16.143  0.677E+02  0.466E+01
  16.153  0.672E+02  0.459E+01
  16.163  0.665E+02  0.451E+01
  16.173  0.657E+02  0.442E+01
  16.183  0.649E+02  0.433E+01
  16.193  0.640E+02  0.424E+01
  16.203  0.632E+02  0.415E+01
  16.213  0.623E+02  0.406E+01
  16.223  0.615E+02  0.397E+01
  16.233  0.605E+02  0.387E+01
  16.243  0.596E+02  0.377E+01
  16.253  0.586E+02  0.367E+01
  16.263  0.576E+02  0.357E+01
  16.273  0.566E+02  0.347E+01
  16.283  0.557E+02  0.338E+01
  16.293  0.549E+02  0.329E+01
  16.303  0.541E+02  0.322E+01
  16.313  0.534E+02  0.316E+01
  16.323  0.528E+02  0.310E+01
  16.333  0.521E+02  0.305E+01
  16.343  0.514E+02  0.301E+01
  16.353  0.506E+02  0.297E+01
  16.363  0.499E+02  0.293E+01
  16.373  0.492E+02  0.290E+01
  16.383  0.485E+02  0.287E+01
  16.393  0.480E+02  0.284E+01
  16.403  0.475E+02  0.281E+01
  16.413  0.472E+02  0.279E+01
  16.423  0.471E+02  0.277E+01
  16.433  0.470E+02  0.275E+01
  16.443  0.471E+02  0.273E+01
  16.453  0.473E+02  0.271E+01
  16.463  0.475E+02  0.269E+01
  16.473  0.479E+02  0.267E+01
  16.483  0.483E+02  0.267E+01
  16.493  0.489E+02  0.267E+01
  16.503  0.496E+02  0.268E+01
  16.513  0.503E+02  0.271E+01
  16.523  0.511E+02  0.274E+01
  16.533  0.520E+02  0.279E+01
  16.543  0.529E+02  0.283E+01
  16.553  0.538E+02  0.288E+01
  16.563  0.547E+02  0.293E+01
  16.573  0.554E+02  0.297E+01
  16.583  0.561E+02  0.300E+01
  16.593  0.567E+02  0.302E+01
  16.603  0.572E+02  0.304E+01
  16.613  0.577E+02  0.306E+01
  16.623  0.583E+02  0.307E+01
  16.633  0.589E+02  0.308E+01
  16.643  0.595E+02  0.309E+01
  16.653  0.603E+02  0.310E+01
  16.663  0.611E+02  0.311E+01
  16.673  0.619E+02  0.312E+01
  16.683  0.626E+02  0.314E+01
  16.693  0.631E+02  0.315E+01
  16.703  0.635E+02  0.316E+01
  16.713  0.637E+02  0.316E+01
  16.723  0.637E+02  0.317E+01
  16.733  0.636E+02  0.317E+01
  16.743  0.634E+02  0.318E+01
  16.753  0.632E+02  0.319E+01
  16.763  0.632E+02  0.320E+01
  16.773  0.633E+02  0.321E+01
  16.783  0.636E+02  0.322E+01
  16.793  0.640E+02  0.324E+01
  16.803  0.646E+02  0.325E+01
  16.813  0.651E+02  0.326E+01
  16.823  0.657E+02  0.326E+01
  16.833  0.661E+02  0.326E+01
  16.843  0.664E+02  0.324E+01
  16.853  0.665E+02  0.322E+01
  16.863  0.663E+02  0.319E+01
  16.873  0.660E+02  0.315E+01
  16.883  0.655E+02  0.312E+01
  16.893  0.648E+02  0.308E+01
  16.903  0.640E+02  0.304E+01
  16.913  0.630E+02  0.300E+01
  16.923  0.620E+02  0.296E+01
  16.933  0.609E+02  0.291E+01
  16.943  0.598E+02  0.286E+01
  16.953  0.586E+02  0.281E+01
  16.963  0.574E+02  0.275E+01
  16.973  0.562E+02  0.269E+01
  16.983  0.550E+02  0.263E+01
  16.993  0.538E+02  0.257E+01
  17.003  0.528E+02  0.252E+01
  17.013  0.519E+02  0.248E+01
  17.023  0.513E+02  0.245E+01
  17.033  0.510E+02  0.244E+01
  17.043  0.510E+02  0.245E+01
  17.053  0.513E+02  0.248E+01
  17.063  0.520E+02  0.253E+01
  17.073  0.531E+02  0.260E+01
  17.083  0.544E+02  0.268E+01
  17.093  0.559E+02  0.278E+01
  17.103  0.576E+02  0.288E+01
  17.113  0.594E+02  0.300E+01
  17.123  0.613E+02  0.312E+01
  17.133  0.632E+02  0.324E+01
  17.143  0.651E+02  0.336E+01
  17.153  0.669E+02  0.348E+01
  17.163  0.686E+02  0.359E+01
  17.173  0.702E+02  0.369E+01
  17.183  0.716E+02  0.378E+01
  17.193  0.728E+02  0.384E+01
  17.203  0.736E+02  0.388E+01
  17.213  0.740E+02  0.390E+01
  17.223  0.740E+02  0.388E+01
  17.233  0.736E+02  0.383E+01
  17.243  0.727E+02  0.376E+01
  17.253  0.715E+02  0.367E+01
  17.263  0.699E+02  0.355E+01
  17.273  0.681E+02  0.343E+01
  17.283  0.662E+02  0.331E+01
  17.293  0.641E+02  0.318E+01
  17.303  0.621E+02  0.307E+01
  17.313  0.601E+02  0.297E+01
  17.323  0.583E+02  0.289E+01
  17.333  0.567E+02  0.283E+01
  17.343  0.554E+02  0.280E+01
  17.353  0.544E+02  0.280E+01
  17.363  0.538E+02  0.282E+01
  17.373  0.536E+02  0.286E+01
  17.383  0.536E+02  0.292E+01
  17.393  0.540E+02  0.299E+01
  17.403  0.546E+02  0.306E+01
  17.413  0.552E+02  0.313E+01
  17.423  0.558E+02  0.319E+01
  17.433  0.563E+02  0.323E+01
  17.443  0.567E+02  0.324E+01
  17.453  0.568E+02  0.324E+01
  17.463  0.567E+02  0.321E+01
  17.473  0.565E+02  0.317E+01
  17.483  0.561E+02  0.311E+01
  17.493  0.556E+02  0.304E+01
  17.503  0.551E+02  0.297E+01
  17.513  0.546E+02  0.291E+01
  17.523  0.542E+02  0.284E+01
  17.533  0.540E+02  0.279E+01
  17.543  0.538E+02  0.274E+01
  17.553  0.538E+02  0.271E+01
  17.563  0.540E+02  0.268E+01
  17.573  0.542E+02  0.266E+01
  17.583  0.546E+02  0.264E+01
  17.593  0.550E+02  0.262E+01
  17.603  0.553E+02  0.261E+01
  17.613  0.556E+02  0.260E+01
  17.623  0.557E+02  0.258E+01
  17.633  0.556E+02  0.256E+01
  17.643  0.554E+02  0.254E+01
  17.653  0.550E+02  0.252E+01
  17.663  0.545E+02  0.250E+01
  17.673  0.540E+02  0.248E+01
  17.683  0.535E+02  0.247E+01
  17.693  0.530E+02  0.246E+01
  17.703  0.526E+02  0.246E+01
  17.713  0.522E+02  0.246E+01
  17.723  0.520E+02  0.247E+01
  17.733  0.519E+02  0.247E+01
  17.743  0.520E+02  0.248E+01
  17.753  0.521E+02  0.248E+01
  17.763  0.523E+02  0.249E+01
  17.773  0.526E+02  0.249E+01
  17.783  0.529E+02  0.249E+01
  17.793  0.532E+02  0.249E+01
  17.803  0.534E+02  0.248E+01
  17.813  0.534E+02  0.248E+01
  17.823  0.533E+02  0.247E+01
  17.833  0.531E+02  0.246E+01
  17.843  0.527E+02  0.245E+01
  17.853  0.522E+02  0.244E+01
  17.863  0.517E+02  0.243E+01
  17.873  0.511E+02  0.243E+01
  17.883  0.504E+02  0.242E+01
  17.893  0.499E+02  0.240E+01
  17.903  0.494E+02  0.239E+01
  17.913  0.490E+02  0.238E+01
  17.923  0.489E+02  0.236E+01
  17.933  0.490E+02  0.236E+01
  17.943  0.495E+02  0.236E+01
  17.953  0.503E+02  0.238E+01
  17.963  0.515E+02  0.241E+01
  17.973  0.530E+02  0.246E+01
  17.983  0.548E+02  0.252E+01
  17.993  0.566E+02  0.259E+01
  18.003  0.584E+02  0.265E+01
  18.013  0.600E+02  0.272E+01
  18.023  0.613E+02  0.277E+01
  18.033  0.622E+02  0.281E+01
  18.043  0.627E+02  0.282E+01
  18.053  0.628E+02  0.282E+01
  18.063  0.624E+02  0.280E+01
  18.073  0.618E+02  0.276E+01
  18.083  0.608E+02  0.272E+01
  18.093  0.597E+02  0.266E+01
  18.103  0.585E+02  0.259E+01
  18.113  0.572E+02  0.252E+01
